01,0,5001,Administratia prezidentiala,CHELTUIELI - BUGET DE STAT,"26,009"
01,01,5001,Administratia prezidentiala,TITLUL I CHELTUIELI DE PERSONAL,"10,284"
01,01,5001,Administratia prezidentiala,TITLUL II BUNURI SI SERVICII,"13,363"
01,01,5001,Administratia prezidentiala,TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE,"2,199"
01,01,5001,Administratia prezidentiala,TITLUL XII ACTIVE NEFINANCIARE,"163"
01,01,5101,Administratia prezidentiala,AUTORITATI PUBLICE SI ACTIUNI EXTERNE,"23,010"
01,01,5101,Administratia prezidentiala,TITLUL I CHELTUIELI DE PERSONAL,"10,284"
01,01,5101,Administratia prezidentiala,TITLUL II BUNURI SI SERVICII,"12,563"
01,01,5101,Administratia prezidentiala,TITLUL XII ACTIVE NEFINANCIARE,"163"
01,01,5401,Administratia prezidentiala,ALTE SERVICII PUBLICE GENERALE,"800"
01,01,5401,Administratia prezidentiala,TITLUL II BUNURI SI SERVICII,"800"
01,01,6701,Administratia prezidentiala,CULTURA, RECREERE SI RELIGIE,"2,199"
01,01,6701,Administratia prezidentiala,CHELTUIELI CURENTE,"2,199"
01,01,6701,Administratia prezidentiala,TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE,"2,199"
02,0,5001,Senatul romaniei,CHELTUIELI - BUGET DE STAT,"85,140"
02,02,5001,Senatul romaniei,TITLUL I CHELTUIELI DE PERSONAL,"69,090"
02,02,5001,Senatul romaniei,TITLUL II BUNURI SI SERVICII,"15,035"
02,02,5001,Senatul romaniei,TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE,"900"
02,02,5001,Senatul romaniei,TITLUL VII ALTE TRANSFERURI,"10"
02,02,5001,Senatul romaniei,TITLUL IX ASISTENTA SOCIALA,"5"
02,02,5001,Senatul romaniei,TITLUL XII ACTIVE NEFINANCIARE,"100"
02,02,5101,Senatul romaniei,AUTORITATI PUBLICE SI ACTIUNI EXTERNE,"85,135"
02,02,5101,Senatul romaniei,TITLUL I CHELTUIELI DE PERSONAL,"69,090"
02,02,5101,Senatul romaniei,TITLUL II BUNURI SI SERVICII,"15,035"
02,02,5101,Senatul romaniei,TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE,"900"
02,02,5101,Senatul romaniei,TITLUL VII ALTE TRANSFERURI,"10"
02,02,5101,Senatul romaniei,TITLUL XII ACTIVE NEFINANCIARE,"100"
02,02,6801,Senatul romaniei,ASIGURARI SI ASISTENTA SOCIALA,"5"
02,02,6801,Senatul romaniei,TITLUL IX ASISTENTA SOCIALA,"5"
03,0,5001,Camera deputatilor,CHELTUIELI - BUGET DE STAT,"198,291"
03,03,5001,Camera deputatilor,TITLUL I CHELTUIELI DE PERSONAL,"142,316"
03,03,5001,Camera deputatilor,TITLUL II BUNURI SI SERVICII,"48,269"
03,03,5001,Camera deputatilor,TITLUL VII ALTE TRANSFERURI,"1,250"
03,03,5001,Camera deputatilor,TITLUL IX ASISTENTA SOCIALA,"200"
03,03,5001,Camera deputatilor,TITLUL XII ACTIVE NEFINANCIARE,"6,256"
03,03,5101,Camera deputatilor,AUTORITATI PUBLICE SI ACTIUNI EXTERNE,"198,091"
03,03,5101,Camera deputatilor,TITLUL I CHELTUIELI DE PERSONAL,"142,316"
03,03,5101,Camera deputatilor,TITLUL II BUNURI SI SERVICII,"48,269"
03,03,5101,Camera deputatilor,TITLUL VII ALTE TRANSFERURI,"1,250"
03,03,5101,Camera deputatilor,TITLUL XII ACTIVE NEFINANCIARE,"6,256"
03,03,6801,Camera deputatilor,ASIGURARI SI ASISTENTA SOCIALA,"200"
03,03,6801,Camera deputatilor,TITLUL IX ASISTENTA SOCIALA,"200"
04,0,5001,Inalta curte de casatie si justitie,CHELTUIELI - BUGET DE STAT,"61,110"
04,04,5001,Inalta curte de casatie si justitie,TITLUL I CHELTUIELI DE PERSONAL,"54,528"
04,04,5001,Inalta curte de casatie si justitie,TITLUL II BUNURI SI SERVICII,"5,870"
04,04,5001,Inalta curte de casatie si justitie,TITLUL VII ALTE TRANSFERURI,"28"
04,04,5001,Inalta curte de casatie si justitie,TITLUL IX ASISTENTA SOCIALA,"184"
04,04,5001,Inalta curte de casatie si justitie,TITLUL XII ACTIVE NEFINANCIARE,"500"
04,04,5401,Inalta curte de casatie si justitie,ALTE SERVICII PUBLICE GENERALE,"100"
04,04,5401,Inalta curte de casatie si justitie,TITLUL II BUNURI SI SERVICII,"100"
04,04,6101,Inalta curte de casatie si justitie,ORDINE PUBLICA SI SIGURANTA NATIONALA,"60,826"
04,04,6101,Inalta curte de casatie si justitie,TITLUL I CHELTUIELI DE PERSONAL,"54,528"
04,04,6101,Inalta curte de casatie si justitie,TITLUL II BUNURI SI SERVICII,"5,770"
04,04,6101,Inalta curte de casatie si justitie,TITLUL VII ALTE TRANSFERURI,"28"
04,04,6101,Inalta curte de casatie si justitie,TITLUL XII ACTIVE NEFINANCIARE,"500"
04,04,6801,Inalta curte de casatie si justitie,ASIGURARI SI ASISTENTA SOCIALA,"184"
04,04,6801,Inalta curte de casatie si justitie,TITLUL IX ASISTENTA SOCIALA,"184"
05,0,5001,Curtea constitutionala,CHELTUIELI - BUGET DE STAT,"15,260"
05,05,5001,Curtea constitutionala,TITLUL I CHELTUIELI DE PERSONAL,"11,886"
05,05,5001,Curtea constitutionala,TITLUL II BUNURI SI SERVICII,"2,707"
05,05,5001,Curtea constitutionala,TITLUL VII ALTE TRANSFERURI,"17"
05,05,5001,Curtea constitutionala,TITLUL IX ASISTENTA SOCIALA,"350"
05,05,5001,Curtea constitutionala,TITLUL XII ACTIVE NEFINANCIARE,"300"
05,05,5101,Curtea constitutionala,AUTORITATI PUBLICE SI ACTIUNI EXTERNE,"14,910"
05,05,5101,Curtea constitutionala,TITLUL I CHELTUIELI DE PERSONAL,"11,886"
05,05,5101,Curtea constitutionala,TITLUL II BUNURI SI SERVICII,"2,707"
05,05,5101,Curtea constitutionala,TITLUL VII ALTE TRANSFERURI,"17"
05,05,5101,Curtea constitutionala,TITLUL XII ACTIVE NEFINANCIARE,"300"
05,05,6801,Curtea constitutionala,ASIGURARI SI ASISTENTA SOCIALA,"350"
05,05,6801,Curtea constitutionala,TITLUL IX ASISTENTA SOCIALA,"350"
06,0,5001,Consiliul legislativ,CHELTUIELI - BUGET DE STAT,"5,301"
06,06,5001,Consiliul legislativ,TITLUL I CHELTUIELI DE PERSONAL,"4,524"
06,06,5001,Consiliul legislativ,TITLUL II BUNURI SI SERVICII,"552"
06,06,5001,Consiliul legislativ,TITLUL VII ALTE TRANSFERURI,"7"
06,06,5001,Consiliul legislativ,TITLUL IX ASISTENTA SOCIALA,"23"
06,06,5001,Consiliul legislativ,TITLUL XII ACTIVE NEFINANCIARE,"195"
06,06,5101,Consiliul legislativ,AUTORITATI PUBLICE SI ACTIUNI EXTERNE,"5,278"
06,06,5101,Consiliul legislativ,TITLUL I CHELTUIELI DE PERSONAL,"4,524"
06,06,5101,Consiliul legislativ,TITLUL II BUNURI SI SERVICII,"552"
06,06,5101,Consiliul legislativ,TITLUL VII ALTE TRANSFERURI,"7"
06,06,5101,Consiliul legislativ,TITLUL XII ACTIVE NEFINANCIARE,"195"
06,06,6801,Consiliul legislativ,ASIGURARI SI ASISTENTA SOCIALA,"23"
06,06,6801,Consiliul legislativ,TITLUL IX ASISTENTA SOCIALA,"23"
07,0,5001,Curtea de conturi,CHELTUIELI - BUGET DE STAT,"195,705"
07,07,5001,Curtea de conturi,TITLUL I CHELTUIELI DE PERSONAL,"160,165"
07,07,5001,Curtea de conturi,TITLUL II BUNURI SI SERVICII,"14,800"
07,07,5001,Curtea de conturi,TITLUL VII ALTE TRANSFERURI,"30"
07,07,5001,Curtea de conturi,TITLUL VIII PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE,"12,766"
07,07,5001,Curtea de conturi,TITLUL XII ACTIVE NEFINANCIARE,"7,944"
07,07,5101,Curtea de conturi,AUTORITATI PUBLICE SI ACTIUNI EXTERNE,"195,705"
07,07,5101,Curtea de conturi,TITLUL I CHELTUIELI DE PERSONAL,"160,165"
07,07,5101,Curtea de conturi,TITLUL II BUNURI SI SERVICII,"14,800"
07,07,5101,Curtea de conturi,TITLUL VII ALTE TRANSFERURI,"30"
07,07,5101,Curtea de conturi,TITLUL VIII PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE,"12,766"
07,07,5101,Curtea de conturi,TITLUL XII ACTIVE NEFINANCIARE,"7,944"
08,0,5001,Consiliul concurentei,CHELTUIELI - BUGET DE STAT,"63,646"
08,08,5001,Consiliul concurentei,TITLUL I CHELTUIELI DE PERSONAL,"34,362"
08,08,5001,Consiliul concurentei,TITLUL II BUNURI SI SERVICII,"3,933"
08,08,5001,Consiliul concurentei,TITLUL VII ALTE TRANSFERURI,"53"
08,08,5001,Consiliul concurentei,TITLUL VIII PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE,"24,600"
08,08,5001,Consiliul concurentei,TITLUL XII ACTIVE NEFINANCIARE,"698"
08,08,5101,Consiliul concurentei,AUTORITATI PUBLICE SI ACTIUNI EXTERNE,"63,646"
08,08,5101,Consiliul concurentei,TITLUL I CHELTUIELI DE PERSONAL,"34,362"
08,08,5101,Consiliul concurentei,TITLUL II BUNURI SI SERVICII,"3,933"
08,08,5101,Consiliul concurentei,TITLUL VII ALTE TRANSFERURI,"53"
08,08,5101,Consiliul concurentei,TITLUL VIII PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE,"24,600"
08,08,5101,Consiliul concurentei,TITLUL XII ACTIVE NEFINANCIARE,"698"
09,0,5001,Avocatul poporului,CHELTUIELI - BUGET DE STAT,"5,623"
09,09,5001,Avocatul poporului,TITLUL I CHELTUIELI DE PERSONAL,"4,482"
09,09,5001,Avocatul poporului,TITLUL II BUNURI SI SERVICII,"1,089"
09,09,5001,Avocatul poporului,TITLUL VII ALTE TRANSFERURI,"8"
09,09,5001,Avocatul poporului,TITLUL XII ACTIVE NEFINANCIARE,"44"
09,09,5101,Avocatul poporului,AUTORITATI PUBLICE SI ACTIUNI EXTERNE,"5,623"
09,09,5101,Avocatul poporului,TITLUL I CHELTUIELI DE PERSONAL,"4,482"
09,09,5101,Avocatul poporului,TITLUL II BUNURI SI SERVICII,"1,089"
09,09,5101,Avocatul poporului,TITLUL VII ALTE TRANSFERURI,"8"
09,09,5101,Avocatul poporului,TITLUL XII ACTIVE NEFINANCIARE,"44"
10,0,5001,Consiliul national pentru studierea arhivelor securitatii,CHELTUIELI - BUGET DE STAT,"12,185"
10,10,5001,Consiliul national pentru studierea arhivelor securitatii,TITLUL I CHELTUIELI DE PERSONAL,"11,016"
10,10,5001,Consiliul national pentru studierea arhivelor securitatii,TITLUL II BUNURI SI SERVICII,"1,069"
10,10,5001,Consiliul national pentru studierea arhivelor securitatii,TITLUL XII ACTIVE NEFINANCIARE,"100"
10,10,5101,Consiliul national pentru studierea arhivelor securitatii,AUTORITATI PUBLICE SI ACTIUNI EXTERNE,"12,185"
10,10,5101,Consiliul national pentru studierea arhivelor securitatii,TITLUL I CHELTUIELI DE PERSONAL,"11,016"
10,10,5101,Consiliul national pentru studierea arhivelor securitatii,TITLUL II BUNURI SI SERVICII,"1,069"
10,10,5101,Consiliul national pentru studierea arhivelor securitatii,TITLUL XII ACTIVE NEFINANCIARE,"100"
11,0,5001,Consiliul national al audiovizualului,CHELTUIELI - BUGET DE STAT,"8,451"
11,11,5001,Consiliul national al audiovizualului,TITLUL I CHELTUIELI DE PERSONAL,"7,273"
11,11,5001,Consiliul national al audiovizualului,TITLUL II BUNURI SI SERVICII,"1,128"
11,11,5001,Consiliul national al audiovizualului,TITLUL VII ALTE TRANSFERURI,"10"
11,11,5001,Consiliul national al audiovizualului,TITLUL X ALTE CHELTUIELI,"3"
11,11,5001,Consiliul national al audiovizualului,TITLUL XII ACTIVE NEFINANCIARE,"37"
11,11,5101,Consiliul national al audiovizualului,AUTORITATI PUBLICE SI ACTIUNI EXTERNE,"8,451"
11,11,5101,Consiliul national al audiovizualului,TITLUL I CHELTUIELI DE PERSONAL,"7,273"
11,11,5101,Consiliul national al audiovizualului,TITLUL II BUNURI SI SERVICII,"1,128"
11,11,5101,Consiliul national al audiovizualului,TITLUL VII ALTE TRANSFERURI,"10"
11,11,5101,Consiliul national al audiovizualului,TITLUL X ALTE CHELTUIELI,"3"
11,11,5101,Consiliul national al audiovizualului,TITLUL XII ACTIVE NEFINANCIARE,"37"
13,0,5001,Secretariatul general al guvernului,CHELTUIELI - BUGET DE STAT,"7,345,476"
13,13,5001,Secretariatul general al guvernului,TITLUL I CHELTUIELI DE PERSONAL,"317,134"
13,13,5001,Secretariatul general al guvernului,TITLUL II BUNURI SI SERVICII,"155,708"
13,13,5001,Secretariatul general al guvernului,TITLUL III DOBANZI,"39,124"
13,13,5001,Secretariatul general al guvernului,TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE,"487,205"
13,13,5001,Secretariatul general al guvernului,TITLUL VII ALTE TRANSFERURI,"1,468,808"
13,13,5001,Secretariatul general al guvernului,TITLUL VIII PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE,"2,408,832"
13,13,5001,Secretariatul general al guvernului,TITLUL X ALTE CHELTUIELI,"859,066"
13,13,5001,Secretariatul general al guvernului,TITLUL XI CHELTUIELI AFERENTE PROGRAMELOR CU FINANTARE RAMBURSABILA,"1,510,299"
13,13,5001,Secretariatul general al guvernului,TITLUL XII ACTIVE NEFINANCIARE,"13,426"
13,13,5001,Secretariatul general al guvernului,TITLUL XVI RAMBURSARI DE CREDITE,"85,874"
13,13,5101,Secretariatul general al guvernului,AUTORITATI PUBLICE SI ACTIUNI EXTERNE,"581,311"
13,13,5101,Secretariatul general al guvernului,TITLUL I CHELTUIELI DE PERSONAL,"306,729"
13,13,5101,Secretariatul general al guvernului,TITLUL II BUNURI SI SERVICII,"153,433"
13,13,5101,Secretariatul general al guvernului,TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE,"8,500"
13,13,5101,Secretariatul general al guvernului,TITLUL VII ALTE TRANSFERURI,"8,620"
13,13,5101,Secretariatul general al guvernului,TITLUL VIII PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE,"88,840"
13,13,5101,Secretariatul general al guvernului,TITLUL X ALTE CHELTUIELI,"240"
13,13,5101,Secretariatul general al guvernului,TITLUL XI CHELTUIELI AFERENTE PROGRAMELOR CU FINANTARE RAMBURSABILA,"1,684"
13,13,5101,Secretariatul general al guvernului,TITLUL XII ACTIVE NEFINANCIARE,"13,265"
13,13,5401,Secretariatul general al guvernului,ALTE SERVICII PUBLICE GENERALE,"454,500"
13,13,5401,Secretariatul general al guvernului,TITLUL X ALTE CHELTUIELI,"454,500"
13,13,6501,Secretariatul general al guvernului,INVATAMANT,"2,101"
13,13,6501,Secretariatul general al guvernului,TITLUL X ALTE CHELTUIELI,"2,101"
13,13,6701,Secretariatul general al guvernului,CULTURA, RECREERE SI RELIGIE,"416,526"
13,13,6701,Secretariatul general al guvernului,TITLUL I CHELTUIELI DE PERSONAL,"1,574"
13,13,6701,Secretariatul general al guvernului,TITLUL II BUNURI SI SERVICII,"740"
13,13,6701,Secretariatul general al guvernului,TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE,"11,926"
13,13,6701,Secretariatul general al guvernului,TITLUL X ALTE CHELTUIELI,"402,225"
13,13,6701,Secretariatul general al guvernului,TITLUL XII ACTIVE NEFINANCIARE,"61"
13,13,8001,Secretariatul general al guvernului,ACTIUNI GENERALE ECONOMICE, COMERCIALE SI DE MUNCA,"72,874"
13,13,8001,Secretariatul general al guvernului,TITLUL I CHELTUIELI DE PERSONAL,"8,831"
13,13,8001,Secretariatul general al guvernului,TITLUL II BUNURI SI SERVICII,"1,535"
13,13,8001,Secretariatul general al guvernului,TITLUL VIII PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE,"62,408"
13,13,8001,Secretariatul general al guvernului,TITLUL XII ACTIVE NEFINANCIARE,"100"
13,13,8201,Secretariatul general al guvernului,INDUSTRIA EXTRACTIVA, PRELUCRATOARE SI CONSTRUCTII,"800"
13,13,8201,Secretariatul general al guvernului,TITLUL III DOBANZI,"100"
13,13,8201,Secretariatul general al guvernului,TITLUL XVI RAMBURSARI DE CREDITE,"700"
13,13,8401,Secretariatul general al guvernului,TRANSPORTURI,"5,817,364"
13,13,8401,Secretariatul general al guvernului,TITLUL III DOBANZI,"39,024"
13,13,8401,Secretariatul general al guvernului,TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE,"466,779"
13,13,8401,Secretariatul general al guvernului,TITLUL VII ALTE TRANSFERURI,"1,460,188"
13,13,8401,Secretariatul general al guvernului,TITLUL VIII PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE,"2,257,584"
13,13,8401,Secretariatul general al guvernului,TITLUL XI CHELTUIELI AFERENTE PROGRAMELOR CU FINANTARE RAMBURSABILA,"1,508,615"
13,13,8401,Secretariatul general al guvernului,TITLUL XVI RAMBURSARI DE CREDITE,"85,174"
14,0,5001,Ministerul afacerilor externe,CHELTUIELI - BUGET DE STAT,"564,842"
14,14,5001,Ministerul afacerilor externe,TITLUL I CHELTUIELI DE PERSONAL,"286,671"
14,14,5001,Ministerul afacerilor externe,TITLUL II BUNURI SI SERVICII,"166,871"
14,14,5001,Ministerul afacerilor externe,TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE,"5,430"
14,14,5001,Ministerul afacerilor externe,TITLUL VII ALTE TRANSFERURI,"71,654"
14,14,5001,Ministerul afacerilor externe,TITLUL VIII PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE,"13,728"
14,14,5001,Ministerul afacerilor externe,TITLUL X ALTE CHELTUIELI,"10,230"
14,14,5001,Ministerul afacerilor externe,TITLUL XII ACTIVE NEFINANCIARE,"10,258"
14,14,5101,Ministerul afacerilor externe,AUTORITATI PUBLICE SI ACTIUNI EXTERNE,"512,703"
14,14,5101,Ministerul afacerilor externe,TITLUL I CHELTUIELI DE PERSONAL,"270,337"
14,14,5101,Ministerul afacerilor externe,TITLUL II BUNURI SI SERVICII,"153,884"
14,14,5101,Ministerul afacerilor externe,TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE,"2,834"
14,14,5101,Ministerul afacerilor externe,TITLUL VII ALTE TRANSFERURI,"61,464"
14,14,5101,Ministerul afacerilor externe,TITLUL VIII PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE,"13,728"
14,14,5101,Ministerul afacerilor externe,TITLUL X ALTE CHELTUIELI,"230"
14,14,5101,Ministerul afacerilor externe,TITLUL XII ACTIVE NEFINANCIARE,"10,226"
14,14,5401,Ministerul afacerilor externe,ALTE SERVICII PUBLICE GENERALE,"9,000"
14,14,5401,Ministerul afacerilor externe,TITLUL VII ALTE TRANSFERURI,"9,000"
14,14,6501,Ministerul afacerilor externe,INVATAMANT,"2,545"
14,14,6501,Ministerul afacerilor externe,TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE,"1,355"
14,14,6501,Ministerul afacerilor externe,TITLUL VII ALTE TRANSFERURI,"1,190"
14,14,6701,Ministerul afacerilor externe,CULTURA, RECREERE SI RELIGIE,"40,594"
14,14,6701,Ministerul afacerilor externe,TITLUL I CHELTUIELI DE PERSONAL,"16,334"
14,14,6701,Ministerul afacerilor externe,TITLUL II BUNURI SI SERVICII,"12,987"
14,14,6701,Ministerul afacerilor externe,TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE,"1,241"
14,14,6701,Ministerul afacerilor externe,TITLUL X ALTE CHELTUIELI,"10,000"
14,14,6701,Ministerul afacerilor externe,TITLUL XII ACTIVE NEFINANCIARE,"32"
15,0,5001,Ministerul dezvoltarii regionale si administratiei publice,CHELTUIELI - BUGET DE STAT,"2,179,910"
15,15,5001,Ministerul dezvoltarii regionale si administratiei publice,TITLUL I CHELTUIELI DE PERSONAL,"130,740"
15,15,5001,Ministerul dezvoltarii regionale si administratiei publice,TITLUL II BUNURI SI SERVICII,"25,803"
15,15,5001,Ministerul dezvoltarii regionale si administratiei publice,TITLUL IV SUBVENTII,"126,000"
15,15,5001,Ministerul dezvoltarii regionale si administratiei publice,TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE,"583,077"
15,15,5001,Ministerul dezvoltarii regionale si administratiei publice,TITLUL VII ALTE TRANSFERURI,"86,218"
15,15,5001,Ministerul dezvoltarii regionale si administratiei publice,TITLUL VIII PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE,"1,130,411"
15,15,5001,Ministerul dezvoltarii regionale si administratiei publice,TITLUL X ALTE CHELTUIELI,"300"
15,15,5001,Ministerul dezvoltarii regionale si administratiei publice,TITLUL XI CHELTUIELI AFERENTE PROGRAMELOR CU FINANTARE RAMBURSABILA,"11,183"
15,15,5001,Ministerul dezvoltarii regionale si administratiei publice,TITLUL XII ACTIVE NEFINANCIARE,"86,178"
15,15,5101,Ministerul dezvoltarii regionale si administratiei publice,AUTORITATI PUBLICE SI ACTIUNI EXTERNE,"210,451"
15,15,5101,Ministerul dezvoltarii regionale si administratiei publice,TITLUL I CHELTUIELI DE PERSONAL,"130,740"
15,15,5101,Ministerul dezvoltarii regionale si administratiei publice,TITLUL II BUNURI SI SERVICII,"25,803"
15,15,5101,Ministerul dezvoltarii regionale si administratiei publice,TITLUL VII ALTE TRANSFERURI,"470"
15,15,5101,Ministerul dezvoltarii regionale si administratiei publice,TITLUL VIII PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE,"52,538"
15,15,5101,Ministerul dezvoltarii regionale si administratiei publice,TITLUL X ALTE CHELTUIELI,"300"
15,15,5101,Ministerul dezvoltarii regionale si administratiei publice,TITLUL XII ACTIVE NEFINANCIARE,"600"
15,15,5301,Ministerul dezvoltarii regionale si administratiei publice,CERCETARE FUNDAMENTALA SI CERCETARE DEZVOLTARE,"490"
15,15,5301,Ministerul dezvoltarii regionale si administratiei publice,TITLUL VII ALTE TRANSFERURI,"490"
15,15,7001,Ministerul dezvoltarii regionale si administratiei publice,LOCUINTE, SERVICII SI DEZVOLTARE PUBLICA,"890,838"
15,15,7001,Ministerul dezvoltarii regionale si administratiei publice,TITLUL IV SUBVENTII,"126,000"
15,15,7001,Ministerul dezvoltarii regionale si administratiei publice,TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE,"583,077"
15,15,7001,Ministerul dezvoltarii regionale si administratiei publice,TITLUL VII ALTE TRANSFERURI,"85,000"
15,15,7001,Ministerul dezvoltarii regionale si administratiei publice,TITLUL XI CHELTUIELI AFERENTE PROGRAMELOR CU FINANTARE RAMBURSABILA,"11,183"
15,15,7001,Ministerul dezvoltarii regionale si administratiei publice,TITLUL XII ACTIVE NEFINANCIARE,"85,578"
15,15,8001,Ministerul dezvoltarii regionale si administratiei publice,ACTIUNI GENERALE ECONOMICE, COMERCIALE SI DE MUNCA,"1,078,131"
15,15,8001,Ministerul dezvoltarii regionale si administratiei publice,TITLUL VII ALTE TRANSFERURI,"258"
15,15,8001,Ministerul dezvoltarii regionale si administratiei publice,TITLUL VIII PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE,"1,077,873"
16,0,5001,Ministerul finantelor publice,CHELTUIELI - BUGET DE STAT,"2,785,351"
16,16,5001,Ministerul finantelor publice,TITLUL I CHELTUIELI DE PERSONAL,"1,867,087"
16,16,5001,Ministerul finantelor publice,TITLUL II BUNURI SI SERVICII,"269,194"
16,16,5001,Ministerul finantelor publice,TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE,"985"
16,16,5001,Ministerul finantelor publice,TITLUL VII ALTE TRANSFERURI,"13,365"
16,16,5001,Ministerul finantelor publice,TITLUL VIII PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE,"85,844"
16,16,5001,Ministerul finantelor publice,TITLUL X ALTE CHELTUIELI,"184,491"
16,16,5001,Ministerul finantelor publice,TITLUL XI CHELTUIELI AFERENTE PROGRAMELOR CU FINANTARE RAMBURSABILA,"18,809"
16,16,5001,Ministerul finantelor publice,TITLUL XII ACTIVE NEFINANCIARE,"75,228"
16,16,5001,Ministerul finantelor publice,TITLUL XIII ACTIVE FINANCIARE,"270,348"
16,16,5101,Ministerul finantelor publice,AUTORITATI PUBLICE SI ACTIUNI EXTERNE,"2,311,835"
16,16,5101,Ministerul finantelor publice,TITLUL I CHELTUIELI DE PERSONAL,"1,867,087"
16,16,5101,Ministerul finantelor publice,TITLUL II BUNURI SI SERVICII,"252,959"
16,16,5101,Ministerul finantelor publice,TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE,"985"
